FID,LAK_ID,RES_ID,GLWD_ID,HYLAK_ID,GRAND_ID,INT_CODE,LAKE_NAME,COUNTRY,LONG_DD,LAT_DD,LisfloodX,LisfloodY,CATCH_SKM,CATCH_SRC,AREA_SKM,AREA_SRC,WIDTH_M,WIDTH_SRC,DISAVG_CMS,DIS_SRC
1061,,,1821,14701,,,Sarezskoye,Tajikistan,72.6116,38.2729,72.675,38.225,19564,HYLAK,84.37,HYLAK,289.6072,EXP,6.9796,GLOFAS4_ltr
1062,,,1987,4974,,,Lake Aleknagik,United States of America,-158.5997,59.2755,-158.625,59.275,2855.8,HYLAK,84.02,HYLAK,96.4735,EXP,76.8573,GLOFAS4_ltr
1063,,,1948,8478,,,Lake Washington,United States of America,-122.2974,47.648,-122.275,47.625,1488.1,HYLAK,83.77,HYLAK,67.7556,EXP,55.7175,GLOFAS4_ltr
1064,,,1527,8707,,,,Canada,-81.5097,46.2078,-81.525,46.225,938.9,HYLAK,83.35,HYLAK,115.8311,EXP,61.3538,GLOFAS4_ltr
1065,,,2199,2747,,,,Denmark,-50.8323,66.7877,-51.125,66.675,5304.6,HYLAK,82.21,HYLAK,60.9093,EXP,9.1064,GLOFAS4_ltr
1066,,,2081,8303,,,,Canada,-83.4237,48.4988,-83.375,48.475,1689.3,HYLAK,81.77,HYLAK,103.9033,EXP,24.5705,GLOFAS4_ltr
1067,,,1894,4531,,,,Canada,-111.956,60.6496,-111.975,60.675,61181.5,HYLAK,81.67,HYLAK,535.5925,EXP,217.6229,GLOFAS4_ltr
1068,,,2186,12040,,,Thingvallavain,Iceland,-21.0296,64.1332,-21.025,64.125,1017.9,HYLAK,81.58,HYLAK,48.8834,EXP,38.3328,GLOFAS4_ltr
1069,,,2337,10626,,,Fontana,Argentina,-71.3536,-44.9581,-71.375,-44.975,1027.7,HYLAK,80.7,HYLAK,51.0269,EXP,26.1381,GLOFAS4_ltr
1070,,,584,4725,,,,United States of America,-158.5646,60.0397,-158.575,60.025,1902.8,HYLAK,80.62,HYLAK,70.0892,EXP,52.1161,GLOFAS4_ltr
1071,,,2187,6293,,,,Canada,-124.618,54.773,-124.325,54.675,1380.6,HYLAK,80.47,HYLAK,63.85,EXP,9.5985,GLOFAS4_ltr
1072,,,3193,2943,,,,Canada,-97.9662,66.0203,-97.875,66.025,71149.5,HYLAK,79.74,HYLAK,657.8333,EXP,370.6753,GLOFAS4_ltr
1073,,,2329,12313,,,,Russia,179.0885,62.453,179.075,62.475,731.4,HYLAK,79.11,HYLAK,47.8827,EXP,15.026,GLOFAS4_ltr
1074,,,2184,2849,,,,Canada,-96.4281,66.4047,-96.475,66.425,964.2,HYLAK,77.27,HYLAK,49.7427,EXP,4.361,GLOFAS4_ltr
1075,,,1933,3355,,,,Canada,-117.2053,64.5636,-117.175,64.575,10194,HYLAK,77.13,HYLAK,186.83,EXP,37.7443,GLOFAS4_ltr
1076,,,2448,1919,,,,Canada,-107.3409,71.1122,-107.325,71.125,588.3,HYLAK,77,HYLAK,52.6221,EXP,3.2051,GLOFAS4_ltr
1077,,,2498,7291,,,,Canada,-119.8281,52.1163,-119.825,52.125,1140.6,HYLAK,76.36,HYLAK,56.9207,EXP,27.3327,GLOFAS4_ltr
1078,,,2375,3536,,,,Canada,-115.9437,63.9984,-115.975,63.975,718.8,HYLAK,75.81,HYLAK,107.4648,EXP,15.4213,GLOFAS4_ltr
1079,,,2322,12915,,,Nisser,Norway,8.5185,59.0185,8.525,59.025,1080.6,HYLAK,75.8,HYLAK,55.1257,EXP,28.875,GLOFAS4_ltr
1080,,,2397,3969,,,,Denmark,-49.7676,62.4955,-49.725,62.525,507.3,HYLAK,75.41,HYLAK,192.1171,EXP,69.433,GLOFAS4_ltr
1081,,,2631,1888,,,,Canada,-115.224,71.4135,-115.225,71.425,812,HYLAK,75.23,HYLAK,47.4257,EXP,2.6768,GLOFAS4_ltr
1082,,,2403,5203,,,Lake Brooks,United States of America,-155.8064,58.5476,-155.825,58.525,728,HYLAK,75.13,HYLAK,43.5041,EXP,14.7658,GLOFAS4_ltr
1083,,,2608,10593,,,,Argentina,-71.2896,-40.6604,-71.275,-40.675,616.9,HYLAK,74.91,HYLAK,47.9152,EXP,22.3513,GLOFAS4_ltr
1084,,,2031,12866,,,,Sweden,13.0353,59.4683,12.975,59.375,904.5,HYLAK,74.31,HYLAK,48.5301,EXP,8.3166,GLOFAS4_ltr
1085,,,2033,2760,,,,Canada,-86.9844,66.7373,-87.225,66.825,1140.9,HYLAK,74.12,HYLAK,58.3383,EXP,8.8862,GLOFAS4_ltr
1086,,,2441,2031,,,,Denmark,-52.3297,70.3618,-52.325,70.375,920.2,HYLAK,73.95,HYLAK,51.3983,EXP,7.4599,GLOFAS4_ltr
1087,,,2098,2391,,,,Canada,-71.4521,68.2837,-71.375,68.525,4635.6,HYLAK,73.79,HYLAK,132.3009,EXP,51.6374,GLOFAS4_ltr
1088,,,2248,14313,,,,China,128.9293,44.0384,128.925,44.025,12003.2,HYLAK,73.44,HYLAK,220.462,EXP,85.2941,GLOFAS4_ltr
1089,,,2413,4781,,,,Canada,-132.9143,59.8971,-132.925,59.875,1785,HYLAK,73.25,HYLAK,76.2177,EXP,22.9182,GLOFAS4_ltr
1090,,,2541,4530,,,,Canada,-131.7087,60.6509,-131.725,60.725,1043.3,HYLAK,72.73,HYLAK,55.6804,EXP,9.9842,GLOFAS4_ltr
1091,,,2719,11558,,,,Sweden,17.623,67.8607,17.575,67.975,563.7,HYLAK,72.66,HYLAK,34.9384,EXP,19.5806,GLOFAS4_ltr
1092,,,2555,15197,,,,China,87.9646,31.3896,87.975,31.375,13106.1,HYLAK,72.23,HYLAK,230.7608,EXP,14.5181,GLOFAS4_ltr
1093,,,3622,10728,,,,Russia,56.2812,74.4761,56.275,74.475,669.7,HYLAK,71.27,HYLAK,45.9339,EXP,10.3557,GLOFAS4_ltr
1094,,,,11265,,,,Russia,151.6927,69.0344,151.425,69.025,5078.1,HYLAK,69.31,HYLAK,134.476,EXP,13.1947,GLOFAS4_ltr
1095,,,2449,10625,,,Plata,Argentina,-71.6731,-44.8606,-71.675,-44.875,548.6,HYLAK,69.07,HYLAK,35.632,EXP,18.7048,GLOFAS4_ltr
1096,,,3253,8012,,,,Canada,-117.4729,49.77,-117.475,49.775,1764.8,HYLAK,68.9,HYLAK,77.4544,EXP,41.8112,GLOFAS4_ltr
1097,,,3360,7868,,,,Canada,-60.799,50.2741,-60.775,50.275,1463.8,HYLAK,68.62,HYLAK,66.4897,EXP,31.086,GLOFAS4_ltr
1098,,,2516,13169,,,Lomond,United Kingdom,-4.5905,56.0109,-4.575,56.025,803,HYLAK,68.45,HYLAK,47.4257,EXP,29.9507,GLOFAS4_ltr
1099,,,2538,16687,,,,New Zealand,167.2845,-46.076,167.275,-46.075,560.4,HYLAK,67.85,HYLAK,41.8388,EXP,31.5602,GLOFAS4_ltr
1100,,,2579,8877,,,,Canada,-79.0973,45.1746,-79.125,45.175,975.1,HYLAK,67.66,HYLAK,66.0552,EXP,28.2576,GLOFAS4_ltr
1101,,,2838,4180,,,Klutina Lake,United States of America,-145.72,61.7488,-145.725,61.775,1594.4,HYLAK,67.56,HYLAK,68.6563,EXP,50.7764,GLOFAS4_ltr
1102,,,2709,6152,,,,Canada,-108.449,55.1187,-108.475,55.125,584.6,HYLAK,67.25,HYLAK,40.8229,EXP,1.3147,GLOFAS4_ltr
1103,,,2343,4354,,,Chakachamna Lake,United States of America,-152.3831,61.2123,-152.375,61.225,1599.8,HYLAK,66.57,HYLAK,93.8155,EXP,79.4123,GLOFAS4_ltr
1104,,,2366,11710,,,,Sweden,17.7318,66.5711,17.775,66.525,2453.2,HYLAK,66.46,HYLAK,86.6391,EXP,58.7513,GLOFAS4_ltr
1105,,,94,10638,,,,Chile,-72.8313,-47.022,-72.825,-47.025,15874.4,HYLAK,66.09,HYLAK,247.836,EXP,531.2569,GLOFAS4_ltr
1106,,,2742,6128,,,,Canada,-124.7869,55.1964,-124.775,55.175,2283.2,HYLAK,66.07,HYLAK,83.84,EXP,14.8498,GLOFAS4_ltr
1107,,,2895,8487,,,,Canada,-68.6438,47.573,-68.625,47.575,2575.7,HYLAK,65.48,HYLAK,92.2056,EXP,48.9757,GLOFAS4_ltr
1108,,,,6946,,,,Canada,-62.4326,53.1504,-62.425,53.125,80574.4,HYLAK,65.45,HYLAK,659.7398,EXP,865.2078,GLOFAS4_ltr
1109,,,2722,3559,,,,Canada,-115.2187,63.9308,-115.325,63.725,1568.2,HYLAK,64.52,HYLAK,64.8946,EXP,6.3441,GLOFAS4_ltr
1110,,,2932,2654,,,,Canada,-66.8635,67.0957,-66.625,67.125,631.9,HYLAK,63.4,HYLAK,40.7496,EXP,4.7271,GLOFAS4_ltr
1111,,,2868,1720,,,,Denmark,-48.2688,81.893,-48.025,81.825,11572.1,HYLAK,63.22,HYLAK,233.0815,EXP,6.0436,GLOFAS4_ltr
1112,,,2948,4052,,,,Canada,-134.9969,62.1847,-135.025,62.175,1979,HYLAK,62.65,HYLAK,91.2618,EXP,20.6793,GLOFAS4_ltr
1113,,,3239,8244,,,,Canada,-124.0621,48.8235,-124.025,48.825,597.9,HYLAK,62.2,HYLAK,41.2968,EXP,29.2804,GLOFAS4_ltr
1114,,,2739,10641,,,,Argentina,-71.5896,-47.2521,-71.525,-47.275,585.9,HYLAK,60.72,HYLAK,37.3433,EXP,4.6769,GLOFAS4_ltr
1115,,,2643,10320,,,Juparana,Brazil,-40.0979,-19.3603,-40.075,-19.375,2382.1,HYLAK,59.5,HYLAK,87.5365,EXP,4.385,GLOFAS4_ltr
1116,,,3117,7753,,,,Canada,-118.7383,50.6014,-118.775,50.625,4065.9,HYLAK,59.43,HYLAK,121.6186,EXP,82.8636,GLOFAS4_ltr
1117,,,3153,14185,,,Iseo,Italy,9.9608,45.6641,9.975,45.675,1812.7,HYLAK,58.67,HYLAK,76.1024,EXP,55.8286,GLOFAS4_ltr
1118,,,3272,11668,,,,Sweden,16.842,66.9063,16.825,66.925,780.8,HYLAK,58.41,HYLAK,40.5292,EXP,18.6666,GLOFAS4_ltr
1119,,,3172,12179,,,,Norway,10.5405,63.2669,10.525,63.275,2790.5,HYLAK,57.63,HYLAK,96.3767,EXP,83.0626,GLOFAS4_ltr
1120,,,1635,16679,,,,New Zealand,169.9379,-44.2819,169.975,-44.275,1150.5,HYLAK,57.62,HYLAK,57.3487,EXP,48.2856,GLOFAS4_ltr
1121,,,,6133,,,,Canada,-61.4986,55.1844,-61.625,55.175,2375.7,HYLAK,56.75,HYLAK,87.2867,EXP,49.4134,GLOFAS4_ltr
1122,,,3451,4577,,,Kenai Lake,United States of America,-149.8307,60.492,-149.825,60.475,1640.9,HYLAK,56.16,HYLAK,70.8463,EXP,117.1543,GLOFAS4_ltr
1123,,,3224,7351,,,,Canada,-120.6161,51.8782,-120.625,51.875,3537.9,HYLAK,56.1,HYLAK,118.693,EXP,47.3539,GLOFAS4_ltr
1124,,,3010,3177,,,,Canada,-116.5328,65.0539,-116.525,65.025,2908.6,HYLAK,55.6,HYLAK,99.7781,EXP,12.7877,GLOFAS4_ltr
1125,,,3001,5670,,,,Canada,-62.512,56.6297,-62.475,56.625,1399.6,HYLAK,55.55,HYLAK,64.8167,EXP,23.7767,GLOFAS4_ltr
1126,,,3260,2892,,,,Denmark,-49.8509,66.2146,-49.875,66.225,834.3,HYLAK,55.48,HYLAK,216.1775,EXP,15.8836,GLOFAS4_ltr
1127,,,,4937,,,,United States of America,-139.0133,59.4183,-139.025,59.425,825.5,HYLAK,55.47,HYLAK,41.0421,EXP,54.8582,GLOFAS4_ltr
1128,,,3319,6356,,,,Canada,-124.4955,54.6204,-124.475,54.625,1085.9,HYLAK,55.28,HYLAK,89.8018,EXP,16.4163,GLOFAS4_ltr
1129,,,3256,12894,,,,Norway,9.5271,59.2047,9.525,59.225,10319.6,HYLAK,55.13,HYLAK,200.2061,EXP,270.4397,GLOFAS4_ltr
1130,,,3320,2679,,,,Denmark,-50.702,67.0065,-50.675,67.025,11756.5,HYLAK,54.37,HYLAK,80.0184,EXP,10.1644,GLOFAS4_ltr
1131,,,1882,16311,,,,Mozambique,33.417,-24.5175,33.425,-24.525,3720.5,HYLAK,54.28,HYLAK,118.2445,EXP,0.689,GLOFAS4_ltr
1132,,,3082,7777,,,,Canada,-60.7663,50.5247,-60.775,50.525,886.6,HYLAK,54.26,HYLAK,48.4978,EXP,17.7071,GLOFAS4_ltr
1133,,,3299,4357,,,,Canada,-133.2005,61.2048,-133.175,61.225,3208.2,HYLAK,54.22,HYLAK,39.9741,EXP,5.212,GLOFAS4_ltr
1134,,,3064,8116,,,,Canada,-122.6131,49.3513,-122.625,49.375,1127.6,HYLAK,53.23,HYLAK,58.1414,EXP,99.145,GLOFAS4_ltr
1135,,,3235,10609,,,,Argentina,-71.7539,-42.7314,-71.775,-42.725,677.9,HYLAK,53.02,HYLAK,42.3755,EXP,45.9058,GLOFAS4_ltr
1136,,,,4762,,,,Canada,-134.3288,59.9465,-134.325,59.925,940.6,HYLAK,52.21,HYLAK,51.7677,EXP,17.412,GLOFAS4_ltr
1137,,,,5124,,,,Canada,-130.0924,58.8043,-130.075,58.825,1582.5,HYLAK,52,HYLAK,73.7456,EXP,21.6,GLOFAS4_ltr
1138,,,3114,13036,,,Ness,United Kingdom,-4.3321,57.4085,-4.325,57.425,1769.5,HYLAK,51.56,HYLAK,73.9579,EXP,65.0601,GLOFAS4_ltr
1139,,,,3363,,,,Canada,-115.8427,64.5364,-115.825,64.525,3285.6,HYLAK,51.48,HYLAK,72.0068,EXP,8.0489,GLOFAS4_ltr
1140,,,,12824,,,,Norway,9.0271,59.7273,9.025,59.725,3761.3,HYLAK,51.22,HYLAK,112.8641,EXP,97.6722,GLOFAS4_ltr
1141,,,3533,10582,,,,Argentina,-71.6262,-40.1536,-71.575,-40.175,766.6,HYLAK,50.67,HYLAK,37.1866,EXP,16.5636,GLOFAS4_ltr
1142,,,,173,,,Ntwetwe Pan,Botswana,25.6339,-20.9385,25.0253,-21.0246,600237,HYLAK,2589.79,HYLAK,1152.9277,EXP,167.9235,GLOFAS4_ltr
1143,,,,,707,,,Canada,,,-96.525,56.025,948696,GRAND,126.07,GRAND,2699.0042,EXP,2375.1,GLOFAS4_ltr
1144,,,,,1997,,,Canada,,,-66.625,54.475,18783,GRAND,335.89,GRAND,284.0396,EXP,161.2,GLOFAS4_ltr
1145,,,1565,,315,I18704404,Coeur d'Alene Lake,United States,,,-116.925,47.725,9853,GRAND,125.54,GRAND,196.1239,EXP,157.8,GLOFAS4_ltr
1146,,,,,1797,,Watts Bar Lake,United States,,,-84.775,35.625,44763,GRAND,120.67,GRAND,467.6128,EXP,773.3,GLOFAS4_ltr
1147,,,,,1822,,Chickamauga Lake,United States,,,-85.225,35.125,53783,GRAND,110.99,GRAND,519.5813,EXP,939.3,GLOFAS4_ltr
1148,,,,,1824,,Pickwick Lake,United States,,,-88.275,35.075,84925,GRAND,155.68,GRAND,675.3683,EXP,1438.2,GLOFAS4_ltr
1149,,,,,1847,,Guntersville Lake,United States,,,-86.375,34.425,63292,GRAND,166.93,GRAND,570.4813,EXP,1072.3,GLOFAS4_ltr
1150,,,,,2292,,Caruachi Reservoir,Venezuela,,,-62.825,8.175,91356,GRAND,282.13,GRAND,704.2699,EXP,4697.1,GLOFAS4_ltr
1151,,,,,2386,,,Brazil,,,-48.575,-20.125,77325,GRAND,129.23,GRAND,639.9819,EXP,1362.5,GLOFAS4_ltr
1152,,,393,,3071,,Storsjon,Sweden,,,14.475,63.275,11305,GRAND,488.65,GRAND,212.2281,EXP,228.4,GLOFAS4_ltr
1153,,,948,,3395,I08500391,Maggiore,Italy,,,8.675,45.675,6750,GRAND,208.19,GRAND,157.846,EXP,268.9,GLOFAS4_ltr
1154,,,,,4714,,,Pakistan,,,71.375,32.425,345486,GRAND,112.51,GRAND,1511.3578,EXP,2821.2,GLOFAS4_ltr
1155,,,,,2555,,,Senegal,,,-16.425,16.225,440416,GRAND,285.92,GRAND,1737.3667,EXP,504.1,GLOFAS4_ltr
1156,,,455,,4480,I16600002,Jebel Aulia Reservoir,Sudan,,,32.475,15.225,1667623,GRAND,933.5,GRAND,3731.0445,EXP,7020.8,GLOFAS4_ltr
1157,,,,,703,,,Canada,,,-94.125,56.475,993640,GRAND,27.34,GRAND,2771.6808,EXP,3622.4,GLOFAS4_ltr
1158,,,,,711,,,Canada,,,-104.025,53.325,254851,GRAND,33.22,GRAND,1269.1391,EXP,519.8,GLOFAS4_ltr
1159,,,,,1399,,,Canada,,,-82.175,50.025,34250,GRAND,14.44,GRAND,401.0029,EXP,424.6,GLOFAS4_ltr
1160,,,,,2018,,,Canada,,,-71.725,48.775,25850,GRAND,46.51,GRAND,341.1913,EXP,534.2,GLOFAS4_ltr
1161,,,,,2019,,,Canada,,,-71.875,48.725,27127,GRAND,17.76,GRAND,350.7675,EXP,564,GLOFAS4_ltr
1162,,,,,2022,,,Canada,,,-71.275,48.475,73541,GRAND,21.76,GRAND,621.8115,EXP,1443.1,GLOFAS4_ltr
1163,,,,,309,,,United States,,,-115.725,47.975,56057,GRAND,23.07,GRAND,532.081,EXP,592.9,GLOFAS4_ltr
1164,,,,,2026,,,Canada,,,-72.875,47.775,24789,GRAND,15.38,GRAND,333.0805,EXP,414.8,GLOFAS4_ltr
1165,,,,,328,,,United States,,,-111.975,46.975,43863,GRAND,19.12,GRAND,462.1924,EXP,162.2,GLOFAS4_ltr
1166,,,,,1437,,,Canada,,,-78.725,46.375,51264,GRAND,32.54,GRAND,505.4689,EXP,606.5,GLOFAS4_ltr
1167,,,,,1747,,,United States,,,-88.425,37.175,372122,GRAND,68.58,GRAND,1577.1877,EXP,6063.6,GLOFAS4_ltr
1168,,,,,1039,,Lake Hudson,United States,,,-95.175,36.275,29501,GRAND,21.16,GRAND,368.0739,EXP,299.2,GLOFAS4_ltr
1169,,,,,7318,,Cordell Hull Lake,United States,,,-85.925,36.275,20894,GRAND,42,GRAND,301.9484,EXP,325.6,GLOFAS4_ltr
1170,,,,,1768,,Old Hickory Lake,United States,,,-86.675,36.275,30199,GRAND,58.47,GRAND,373.0483,EXP,492.8,GLOFAS4_ltr
1171,,,,,1044,,Lake Hudson,United States,,,-95.175,36.225,29889,GRAND,15.63,GRAND,370.8451,EXP,303.4,GLOFAS4_ltr
1172,,,,,1788,,Tellico Lake,United States,,,-84.275,35.775,24695,GRAND,99.83,GRAND,332.3549,EXP,543.6,GLOFAS4_ltr
1173,,,,,1078,,Dardanelle Lake,United States,,,-93.175,35.225,390927,GRAND,94.3,GRAND,1622.4604,EXP,1420.3,GLOFAS4_ltr
1174,,,,,1827,,Wylie,United States,,,-81.025,35.025,7832,GRAND,36.15,GRAND,171.9094,EXP,127.1,GLOFAS4_ltr
1175,,,,,1829,,Nickajack Lake,United States,,,-85.575,35.025,56567,GRAND,39.05,GRAND,534.8546,EXP,980.5,GLOFAS4_ltr
1176,,,,,7306,,Wilson Lake,United States,,,-87.625,34.775,79582,GRAND,60.95,GRAND,650.6395,EXP,1351.2,GLOFAS4_ltr
1177,,,,,1852,,Wateree Lake,United States,,,-80.725,34.375,12283,GRAND,43.73,GRAND,222.5811,EXP,190.6,GLOFAS4_ltr
1178,,,,,1860,,Weiss Lake,United States,,,-85.725,34.175,13661,GRAND,44.33,GRAND,236.5904,EXP,228.7,GLOFAS4_ltr
1179,,,,,1895,,,United States,,,-86.525,32.975,23518,GRAND,32.39,GRAND,323.1671,EXP,385,GLOFAS4_ltr
1180,,,,,1902,,Lake Jordan,United States,,,-86.275,32.625,26190,GRAND,11.06,GRAND,343.7602,EXP,419.5,GLOFAS4_ltr
1181,,,,,1279,,B.A. Steinhagen Lake,United States,,,-94.175,30.775,19437,GRAND,17.84,GRAND,289.6755,EXP,156.6,GLOFAS4_ltr
1182,,,,,1382,,,Mexico,,,-102.175,18.075,111324,GRAND,13.25,GRAND,788.9015,EXP,1043.3,GLOFAS4_ltr
1183,,,,,1386,,,Mexico,,,-93.475,17.475,35709,GRAND,19.05,GRAND,410.7218,EXP,1078.3,GLOFAS4_ltr
1184,,,,,1388,,,Mexico,,,-93.125,16.975,25304,GRAND,10.85,GRAND,337.0355,EXP,771.6,GLOFAS4_ltr
1185,,,,,2291,,,Venezuela,,,-62.675,8.325,91653,GRAND,55.74,GRAND,705.5834,EXP,4707.1,GLOFAS4_ltr
1186,,,,,2364,,,Brazil,,,-54.275,-2.825,16635,GRAND,64.67,GRAND,264.9122,EXP,502,GLOFAS4_ltr
1187,,,,,2378,,,Brazil,,,-49.525,-18.475,99798,GRAND,56.54,GRAND,740.9248,EXP,1336.1,GLOFAS4_ltr
1188,,,,,2384,,,Brazil,,,-47.425,-20.025,61550,GRAND,30.05,GRAND,561.4142,EXP,1171.7,GLOFAS4_ltr
1189,,,,,2396,,,Brazil,,,-45.025,-21.125,15692,GRAND,15.79,GRAND,256.1845,EXP,332.5,GLOFAS4_ltr
1190,,,,,2399,,,Brazil,,,-48.975,-21.775,44818,GRAND,91.59,GRAND,467.9426,EXP,778,GLOFAS4_ltr
1191,,,,,2403,,,Brazil,,,-52.025,-22.525,88731,GRAND,83.58,GRAND,692.5811,EXP,1485.7,GLOFAS4_ltr
1192,,,,,2453,,,Brazil,,,-53.275,-29.425,13324,GRAND,17.28,GRAND,233.2222,EXP,331.3,GLOFAS4_ltr
1193,,,,,2329,,,Argentina,,,-68.725,-33.275,13877,GRAND,19.23,GRAND,238.7306,EXP,123.6,GLOFAS4_ltr
1194,,,,,2342,,Arroyito,Argentina,,,-68.575,-39.125,55897,GRAND,36.07,GRAND,531.2087,EXP,475.8,GLOFAS4_ltr
1195,,,,,4345,,Klistervatnet,Russia,,,30.175,69.575,17786,GRAND,50.84,GRAND,275.2843,EXP,188.1,GLOFAS4_ltr
1196,,,1095,,3701,I16900120,Randijaure,Sweden,,,19.425,66.675,6271,GRAND,51.34,GRAND,151.3152,EXP,121.4,GLOFAS4_ltr
1197,,,2152,,3150,I13000256,Lake Oyeren,Norway,,,11.125,59.625,39659,GRAND,70.23,GRAND,436.2185,EXP,695.4,GLOFAS4_ltr
1198,,,,,3735,,,Latvia,,,24.275,56.825,83581,GRAND,36.28,GRAND,669.2119,EXP,582.4,GLOFAS4_ltr
1199,,,,,3737,,,Latvia,,,25.275,56.575,80778,GRAND,25.44,GRAND,656.2349,EXP,558.1,GLOFAS4_ltr
1200,,,,,3739,,,Lithuania,,,24.025,54.875,44736,GRAND,45.48,GRAND,467.4509,EXP,255.8,GLOFAS4_ltr
1201,,,,,3742,,,Poland,,,19.175,52.675,170890,GRAND,56.74,GRAND,1008.9521,EXP,772.3,GLOFAS4_ltr
1202,,,,,3891,,,Romania,,,22.575,44.325,562362,GRAND,87.31,GRAND,1999.0752,EXP,5514.8,GLOFAS4_ltr
1203,,,,,3968,,Vau-Dejes Reservoir,Albania,,,19.625,42.025,12613,GRAND,15.78,GRAND,225.9945,EXP,201.7,GLOFAS4_ltr
1204,,,,,5890,,,China,,,125.275,40.975,12814,GRAND,17.08,GRAND,228.055,EXP,279.7,GLOFAS4_ltr
1205,,,,,5892,,,China,,,125.975,40.875,31885,GRAND,30.51,GRAND,384.8657,EXP,658.9,GLOFAS4_ltr
1206,,,,,5905,,,North Korea,,,124.725,40.375,53791,GRAND,31.72,GRAND,519.6256,EXP,1138.2,GLOFAS4_ltr
1207,,,,,5205,,,China,,,111.425,39.575,395459,GRAND,22.11,GRAND,1633.2313,EXP,979.5,GLOFAS4_ltr
1208,,,,,5219,,,China,,,106.025,37.925,278964,GRAND,54.11,GRAND,1336.7423,EXP,964.2,GLOFAS4_ltr
1209,,,,,4452,,,Turkey,,,37.925,37.025,99579,GRAND,34.93,GRAND,739.991,EXP,639,GLOFAS4_ltr
1210,,,,,5065,,,China,,,103.225,36.025,184103,GRAND,17.28,GRAND,1053.0232,EXP,820.9,GLOFAS4_ltr
1211,,,,,5067,,,China,,,102.225,35.875,145158,GRAND,17.05,GRAND,918.7217,EXP,611.4,GLOFAS4_ltr
1212,,,,,5296,,,China,,,108.175,33.025,23652,GRAND,21.88,GRAND,324.2228,EXP,681.5,GLOFAS4_ltr
1213,,,,,5305,,,China,,,108.875,32.625,35786,GRAND,57.35,GRAND,411.23,EXP,1080.6,GLOFAS4_ltr
1214,,,,,5418,,,China,,,111.275,30.725,978027,GRAND,52.42,GRAND,2746.5957,EXP,14396.9,GLOFAS4_ltr
1215,,,,,5473,,,China,,,119.675,29.725,31884,GRAND,45.21,GRAND,384.8588,EXP,1281.2,GLOFAS4_ltr
1216,,,,,5085,,,China,,,103.475,29.275,75760,GRAND,12.09,GRAND,632.5139,EXP,1393.8,GLOFAS4_ltr
1217,,,,,5635,,,China,,,112.875,26.575,10350,GRAND,21.86,GRAND,201.7433,EXP,249.9,GLOFAS4_ltr
1218,,,,,5658,,,China,,,111.675,25.925,10527,GRAND,40.26,GRAND,203.7167,EXP,327.2,GLOFAS4_ltr
1219,,,,,5661,,,China,,,114.925,25.825,7721,GRAND,13.25,GRAND,170.5065,EXP,149.3,GLOFAS4_ltr
1220,,,,,5673,,,China,,,109.425,25.475,19559,GRAND,20.78,GRAND,290.7179,EXP,654.1,GLOFAS4_ltr
1221,,,,,5117,,,China,,,100.475,24.625,108067,GRAND,36.91,GRAND,775.5681,EXP,735.8,GLOFAS4_ltr
1222,,,,,5718,,,China,,,107.525,24.025,101893,GRAND,85.09,GRAND,749.814,EXP,1481,GLOFAS4_ltr
1223,,,,,5729,,,China,,,113.225,23.775,34199,GRAND,80.19,GRAND,400.66,EXP,1337.9,GLOFAS4_ltr
1224,,,,,5735,,,China,,,107.975,23.725,106498,GRAND,31.17,GRAND,769.084,EXP,1574,GLOFAS4_ltr
1225,,,,,5123,,,Myanmar,,,95.375,23.225,10638,GRAND,12.24,GRAND,204.9471,EXP,230,GLOFAS4_ltr
1226,,,,,4916,,,India,,,75.925,21.075,29807,GRAND,11.75,GRAND,370.2607,EXP,293.5,GLOFAS4_ltr
1227,,,,,4988,,,India,,,77.725,16.325,129298,GRAND,27.56,GRAND,859.6826,EXP,729.7,GLOFAS4_ltr
1228,,,,,5173,,,Malaysia,,,101.125,5.225,5632,GRAND,18.12,GRAND,142.2621,EXP,210,GLOFAS4_ltr
1229,,,,,6801,,,New Zealand,,,170.375,-44.675,9527,GRAND,27.02,GRAND,192.3722,EXP,236.6,GLOFAS4_ltr
1230,,,,,6805,,,New Zealand,,,169.325,-45.175,12090,GRAND,22.19,GRAND,220.5667,EXP,464.4,GLOFAS4_ltr
1231,,,,,2027,,,Canada,,,-72.775,47.425,31044,GRAND,9.32,GRAND,379.0052,EXP,520.5,GLOFAS4_ltr
1232,,,,,2452,,,Brazil,,,-53.225,-29.275,10769,GRAND,8.43,GRAND,206.3921,EXP,276.6,GLOFAS4_ltr
1233,,,,,3898,,Lake Perucac,Serbia,,,19.425,43.975,13815,GRAND,4.32,GRAND,238.1178,EXP,247.9,GLOFAS4_ltr
1234,,,,,3967,,Koman Reservoir,Albania,,,19.875,42.125,12276,GRAND,7.15,GRAND,222.5083,EXP,180.7,GLOFAS4_ltr
1235,,,,,2803,,,Spain,,,-7.525,39.675,58489,GRAND,5.81,GRAND,545.2126,EXP,222.6,GLOFAS4_ltr
1236,,,,,4708,,,India,,,74.825,33.125,21812,GRAND,6.69,GRAND,309.4943,EXP,425,GLOFAS4_ltr
1237,,,,,4710,,,Pakistan,,,71.525,32.925,317969,GRAND,8.8,GRAND,1441.0368,EXP,2746.3,GLOFAS4_ltr
1238,,,,,4717,,,Pakistan,,,73.875,31.225,17906,GRAND,9.3,GRAND,276.349,EXP,188,GLOFAS4_ltr
